,videoId,viewCount,likeCount,commentCount,thumbnailUrl,publishedAt,channelId,title,description,channelTitle,tags,categoryId,added_date
96,xG8tsT0pr-Y,2454978,16488,450,https://i.ytimg.com/vi/xG8tsT0pr-Y/default.jpg,2022-07-22T09:05:40Z,UCDnB0xVRnUK0tdJRyUurjJQ,किस्मत से मिलता है ऐसा मौका // luck by chance चढणीचे मासे !,किस्मत से मिलता है ऐसा मौका // luck by chance चढणीचे मासे|#चढणीचे-मासे #monsoonfishing #बारिश_में_चढ़ने_वाली_मछलियां,Kaal Fisher,Kaal fisher|Fishing|Fish hunting|wallago Attu fishing|river fishing in the net|Patan fish|fish Kaise pakde|Machhali Shikar|fish Shikar|Machhali Ka Shikar|monsoon fishing|river fishing|fish pakdane Ka Tarika|machli Marne Ka Tarika|fishing|fish pakadne ka idea|चढणीचे_मासे|machli Kaise pakde|Machhali pakdane Ka Tarika|लाल पानी में मछली पकाड़नी,22,2022-07-25T00:00:00Z
97,Rny6cu0o1SU,700778,5853,89,https://i.ytimg.com/vi/Rny6cu0o1SU/default.jpg,2022-07-22T08:00:11Z,UCzXpAx4v6rFLYXkJZ5nmSvQ,क्या CID कर पाएगी इस Criminal का पर्दाफाश? | CID | Atrangi Cases,"Click here to Subscribe to LIV Crime: |https://www.youtube.com/channel/UCzXpAx4v6rFLYXkJZ5nmSvQ?sub_confirmation=1|Click here to watch more clips:|https://www.youtube.com/playlist?list=PL0y08jtgaKIW-oBRmsADGpsfuNkU81Cu3|Deepak, son of Lalchand is missing after doing a heinous crime and a headless body is found. CID is guessing that the body is Deepak's but as soon as forensic results are out, CID gets to know that there's a whole new version to the story. Stay tuned to know more!|Show Name: CID |Show Cast: Shivaji Satam, Aditya Srivastav, Dayanand Shetty, Dinesh Phadnis, Narendra Gupta, Shraddha Musale, Hrishikesh Pandey, Ansha Sayed, Abhay Shukla, Ajay Nagrath, Janvi Chheda|Episode - 459|Producer: Brijendra Pal Singh|#CID #सीआईडी #Livcrime|About CID:|-----------------|Dramatic and absolutely unpredictable, C.I.D. has captivated viewers over the last eleven years and continues to keep audiences glued to their television sets with its thrilling plots and excitement. Also interwoven in its fast-paced plots are the personal challenges that the C.I.D. team faces non-stop adventure, tremendous pressure, and risk, all in the name of duty. The series consists of hard-core police procedural stories dealing with investigation, detection, and suspense. The protagonists of the serial are an elite group of police officers belonging to the Crime Investigation Department of the police force, led by ACP Pradyuman [played by the dynamic Shivaji Satam. While the stories are plausible, there is an emphasis on dramatic plotting and technical complexities faced by the police. At every stage, the plot throws up intriguing twists and turns to keep the officers on the move as they track criminals, led by the smallest of clues.|क्या CID कर पाएगी इस Criminal का पर्दाफाश? | CID | Atrangi Cases",LIV Crime,best of cid|sony tv cid|crime show|detective series|shivaji satam|cid daya|CID latest episode|cid abhijeet|cid investigation|cid acp pradyuman|sony cid episode|cid full episode|best of CID|CID crime files|cid crime cases|best cid episodes online|सीआईडी|सी.आई.डी.|cid best cases|hindi crime show cid|liv crime|liv crime new channel|abhijeet|cid special episode|cid cases|cid|cid on liv crime|CID mystery|cid atrangi cases|cid unusual episodes,22,2022-07-25T00:00:00Z
98,GrAqO5YKVdk,137349,4005,398,https://i.ytimg.com/vi/GrAqO5YKVdk/default.jpg,2022-07-22T09:00:06Z,UCVTyTA7-g9nopHeHbeuvpRA,Jan. 6 Committee Hearing Details Trump's Activity on Day of Insurrection,"Seth Meyers' monologue from Thursday, July 21.|Late Night with Seth Meyers.  Stream now on Peacock: https://bit.ly/3erP2gX|Subscribe to Late Night: http://bit.ly/LateNightSeth| |Watch Late Night with Seth Meyers Weeknights 12:35/11:35c on NBC.| |Get more Late Night with Seth Meyers: http://www.nbc.com/late-night-with-seth-meyers/| |LATE NIGHT ON SOCIAL|Follow Late Night on Twitter: https://twitter.com/LateNightSeth|Like Late Night on Facebook: https://www.facebook.com/LateNightSeth|Follow Late Night Instagram: http://instagram.com/LateNightSeth|Late Night on Tumblr: http://latenightseth.tumblr.com/| |Late Night with Seth Meyers on YouTube features A-list celebrity guests, memorable comedy, and topical monologue jokes.| |GET MORE NBC|Like NBC: http://Facebook.com/NBC|Follow NBC: http://Twitter.com/NBC|NBC Tumblr: http://NBCtv.tumblr.com/|YouTube: http://www.youtube.com/nbc|NBC Instagram: http://instagram.com/nbc| |Jan. 6 Committee Hearing Details Trump's Activity on Day of Insurrection - Late Night with Seth Meyers|https://youtu.be/GrAqO5YKVdk|Late Night with Seth Meyers|http://www.youtube.com/user/latenightseth",Late Night with Seth Meyers,late night|seth meyers|NBC|NBC TV|television|funny|talk show|comedy|humor|stand-up|parody|snl seth meyers|host|promo|seth|meyers|weekend update|news satire|satire|monologue|former president|trump|right wing|republican|democrat|politics|political party|Insurrection|Jan. 6|Committee|january 6|riot|capitol|attack|investigation|storming the capitol|details|new information|revealed,22,2022-07-25T00:00:00Z
99,7I6olVbSflA,155910,2774,636,https://i.ytimg.com/vi/7I6olVbSflA/default.jpg,2022-07-22T09:15:00Z,UCXoJ8kY9zpLBEz-8saaT3ew,⚡ Після взяття правого берегу Херсонщини почнеться другий етап операції,"ЗСУ знищують Антонівський міст, який російські окупанти можуть використати для відступу. Після взяття правого берегу Херсонщини почнеться другий етап операції.|---------------------------------------------------------------------------------|Підтримати ТСН добровільним внеском 👉 https://tsn.ua/donate|Станьте спонсором каналу 👉https://www.youtube.com/channel/UCXoJ8kY9zpLBEz-8saaT3ew/join|ТСН у YouTube - це канал з найактуальнішими новинами України та світу. |Читайте на сайті: https://tsn.ua/|Підпишіться на Telegram: https://t.me/TCH_channel|Коментуйте у Facebook: https://www.facebook.com/tsn.ua|Стежте в Instagram: https://www.instagram.com/tsnua|Коротко в Twitter: https://twitter.com/tsnua|А ще ми є у Viber: https://bit.ly/3G2Bnwm|#херсон #фронт #новиниУкраїни",ТСН,херсон|херсонщина|зсу|всу|збройні сили|військові|хаймарси|хімарс|himars|HIMARS|бойові дії|контрнаступ|війна|война|війна в україні|война в укрине|тсн новини|тсн|ТСН|новини тсн|правий берег|антонівський міст|херсонський міст|відступ росіян|стратегія|обстріл мосту|генштаб зсу|новини|новости|тсн новини сьогодні|тсн ютуб,25,2022-07-25T00:00:00Z
100,h1sqqVw5iIQ,507631,6599,149,https://i.ytimg.com/vi/h1sqqVw5iIQ/default.jpg,2022-07-22T09:52:16Z,UCI0FxD0282RxDk193_RJcJg,손흥민 황의조 미친 호흡 ㄷㄷ;;,#손흥민 #황의조 #조기축구|시청해주셔서 감사합니다|고알레는 여러분들과 함께 축구의 새로운 문화를 만들어 갑니다.|고알레 스토어 - https://smartstore.naver.com/goale_official,고알레 GOALE,고알레|축구|고체티노|호형|박무리뉴|football|고알레트레이닝|goale|축구공|축구스페셜|슈팅|패스|크로스|스포츠,17,2022-07-25T00:00:00Z
101,6Z6px9w56e8,80804,1870,198,https://i.ytimg.com/vi/6Z6px9w56e8/default.jpg,2022-07-22T08:04:34Z,UC05cNJvMKzDLRPo59X2Xx7g,Giants vs. Dodgers Game Highlights (7/21/22) | MLB Highlights,"Giants vs. Dodgers full game highlights from 7/21/22, pres. by @76 |The Los Angeles Dodgers franchise, with seven World Series championships and 24 National League pennants since its beginnings in Brooklyn in 1890, is committed to a tradition of pride and excellence.  The Dodgers are dedicated to supporting a culture of winning baseball, providing a first-class, fan-friendly experience at Dodger Stadium, and building a strong partnership with the community. With the highest cumulative fan attendance in Major League Baseball history, and a record of breaking barriers, the Dodgers are one of the most cherished sports franchises in the world.| |Visit Website: http://dodgers.com  |Get tickets: http://dodgers.com/tickets|Official Dodgers Merchandise: http://mlb.mlb.com/shop|Download MLB.com At Bat: http://mlb.mlb.com/mobile/atbat| |Join the conversation!|Twitter: http://twitter.com/dodgers|Facebook: http://facebook.com/dodgers|Instagram: http://instagram.com/dodgers|Snapchat: http://snapchat.com/dodgers",Los Angeles Dodgers,,17,2022-07-25T00:00:00Z
102,rdMPa0oK8QE,708038,55010,1962,https://i.ytimg.com/vi/rdMPa0oK8QE/default.jpg,2022-07-22T09:13:40Z,UC5BMQOsAB8hKUyHu9KI6yig,Girls - aespa [Music Bank] | KBS WORLD TV 220722,"#MusicBank #뮤직뱅크 #ミュージックバンク #音乐银行|#Wonyoung #Sunghoon|Fri 17:00 | Re-run : Sun 04:30, 12:40 (Seoul, UTC+9)|KBS WORLD TV YouTube LIVE : 5PM (Seoul, UTC+9)|#Girls #aespa|➕ Music Bank|2022 : https://youtube.com/playlist?list=PLMf7VY8La5REOohUTNebLTtU4Je5V4vft|2021 : https://youtube.com/playlist?list=PLMf7VY8La5RExE1YkVdBCHpaLsay2SnNa|➕ Song Festival|2021 : https://youtube.com/playlist?list=PLMf7VY8La5REQ1HJ1KqjWsZ9tTDKM1fgI|2020 : https://youtube.com/playlist?list=PLMf7VY8La5RGym7CKoCfDFz_qb_WxU8Ry|➕ Never Stop! Online Compilation Concert|Season #2 : https://youtube.com/playlist?list=PLMf7VY8La5RHtUcGjsT8qmRhfJG1ICQDo|Season #1 : https://youtube.com/playlist?list=PLMf7VY8La5RFFgnKp0iiXwKX39EGzhsDF|➕ Exclusive|BTS Stage : https://youtube.com/playlist?list=PLMf7VY8La5RFAM6Sgg4M9SkyGIusuhnac|Editor's Pick! : https://youtube.com/playlist?list=PLMf7VY8La5RG9xT3U4l0GAPuA4CdeIi3R|➕ LEGEND Video : |https://youtube.com/playlist?list=PLMf7VY8La5RFS0XWTWFycvquksqgPeQ80|➕ Subscribe KBS WORLD TV Official Pages|Youtube Subscribe：https://www.youtube.com/kbsworld|Homepage : http://www.kbsworld.co.kr |Facebook : http://www.facebook.com/kbsworld|Twitter : http://twitter.com/kbsworldtv |Instagram : https://www.instagram.com/kbsworldtv/|Line : https://goo.gl/g5iRQV|Android Download : https://bit.ly/3Io5sri|IOS Download : https://apple.co/3yQ0n7Z",KBS WORLD TV,kbs|kbsworld|kbs world|yt:cc=on|KBSWorld|KBS|kbsworldTV|kbs월드|월드TV|kbs 월드|world tv|KBS WORLD TV,24,2022-07-25T00:00:00Z
103,mLtkb6yGcm0,49515,1581,85,https://i.ytimg.com/vi/mLtkb6yGcm0/default.jpg,2022-07-22T09:00:14Z,UCCCPCZNChQdGa9EkATeye4g,CAF Awards : Sadio Mané élu meilleur joueur africain de l'année • FRANCE 24,"nouvelle récompense pour Sadio Mané. Le Sénégalais a été nommé meilleur joueur africain de l'année lors de la cérémonie des CAF Awards, qui se tenait jeudi 21 juillet à Rabat, au Maroc, en marge de la CAN féminine. Chez les femmes, c'est la Nigériane Asisat Oshoala qui a été récompensée. Les précisions d'Aziza Nait Sibaha depuis Rabat.|#SadioMané #CafAwards #Football|🔔 Abonnez-vous à notre chaîne sur YouTube : https://f24.my/YTfr|🔴 En DIRECT - Suivez FRANCE 24 ici : https://f24.my/YTliveFR|🌍 Retrouvez toute l’actualité internationale sur notre site : https://www.france24.com/fr/|Rejoignez-nous sur Facebook : https://f24.my/FBvideos|Suivez-nous sur Twitter : https://f24.my/TWvideos|Découvrez l’actu en images sur Instagram: https://f24.my/IGfr",FRANCE 24,Afrique|Asisat Oshoala|Caf Awards|Desiree Ellis|Football|Sadio Mané|Sénégal,25,2022-07-25T00:00:00Z
104,wiKTbyXq33o,270586,3911,703,https://i.ytimg.com/vi/wiKTbyXq33o/default.jpg,2022-07-22T08:41:42Z,UCCvgLV2Ixb8KCemj-UtXZ-g,Happy 9th Birthday to Prince George!,"'Happy 9th Birthday to Prince George!'|Prince George celebrates his ninth birthday today. |The Cambridges released a photo taken by his mother, the Duchess of Cambridge, of George beaming on a UK beach earlier this month during a family holiday.|#PrinceGeorge #RoyalFamily #KateMiddleton|Follow us for more royal news, history, and highlights:|♛ Subscribe to our brand new show, exclusive to Snapchat - https://story.snapchat.com/p/85f481bd-09c1-45ce-acee-b20e629524eb/1380105951844352|♛ Subscribe to our YouTube channel (tap the bell icon and stay up to date with all the latest Royal videos!) - https://bit.ly/3jNBYZ7 |♛ Find us on TikTok https://www.tiktok.com/@royalfamilychannel |♛ Follow us on Facebook - https://www.facebook.com/RoyalFamilyChannel |♛ Tweet with us! - https://twitter.com/RoyalFamilyITNP",The Royal Family Channel,Royal Family|British royals|British Royal Family|Royal news|Royal history|royal family channel|prince george|prince george birthday|duke and duchess of cambridge|prince william|prince harry|kate middleton and prince william youtube|duke and duchess of cambridge youtube channel|prince george birth|prince george and princess charlotte|prince george wimbledon|prince george 9th birthday|prince george wimbledon 2022|prince george jubilee|happy birthday|louis,25,2022-07-25T00:00:00Z
105,URjGyUoO1pQ,74910,5180,360,https://i.ytimg.com/vi/URjGyUoO1pQ/default.jpg,2022-07-22T08:18:46Z,UC1NF71EwP41VdjAU1iXdLkw,Divyang artist Abhijeet Gotani expresses his joy upon meeting PM Modi,Subscribe Now: https://goo.gl/8qsb5E Stay Updated! 🔔||||Follow us to stay updated:||||► Download the NM App: http://nm4.in/dnldapp||► Like us on Facebook: https://facebook.com/narendramodi||► Follow us on Twitter: https://twitter.com/narendramodi||► Follow us on Instagram: http://instagram.com/narendramodi,Narendra Modi,Narendra modi|modi|prime minister of india|pmo india|pmo|pm narendra modi|pm modi|pm modi speech|pm narendra modi speech|pm modi speech today|namo|pm of india|pm modi speech latest|pm modi latest speech|modi speech|india|narendra modi youtube|narendra modi latest speech 2022|modi speech today|modi live|modi live news|prime minister narendra modi,25,2022-07-25T00:00:00Z
106,s-yKnb67w48,90572,1211,837,https://i.ytimg.com/vi/s-yKnb67w48/default.jpg,2022-07-22T09:00:27Z,UCfiwzLy-8yKzIbsmZTzxDgw,مقتل 3 جنود بالجيش السوري في هجوم صاروخي إسرائيلي على دمشق,"نقلت وكالة سانا السورية الرسمية عن بيان للجيش السوري أن ثلاثة جنود قتلوا وأصيب سبعة آخرون في هجوم إسرائيلي برشقات من الصواريخ أطلقت من الجولان السوري المحتل مستهدفة بعض النقاط العسكرية في محيط العاصمة دمشق في الساعات الأولى من صباح اليوم. وكانت الوكالة أفادت في وقت سابق أن الدفاعات الجوية السورية تصدت للصواريخ الإسرائيلي في سماء دمشق وأسقطت بعضها.||#الجزيرة||#سوريا||#إسرائيل||#الجولان_السوري||#الجيش_الإسرائيلي||=====================||تابعونا على منصات الجزيرة الرقمية||=====================||▶Facebook▶https://facebook.com/aljazeerachannel||▶Instagram▶ https://instagram.com/aljazeera||▶Twitter▶ https://twitter.com/AJArabic||▶Twitter▶ https://twitter.com/AJABreaking ||▶ https://www.aljazeera.net||▶ https://www.aljazeera.com||Live▶ https://www.youtube.com/c/aljazeera/live||البث الحي / البث المباشر الأعلى مشاهدة||قناة الجزيرة||#الجزيرة||#aljazeera||#عاجل||============= ||غرفة الأخبار الرقمية||شبكة الجزيرة الإعلامية||جميع الحقوق محفوظة © 2022||Al Jazeera Digital Newsroom||Al Jazeera Media Network - Doha, Qatar||============= ||#عاجل #شاهد #أخبار #المغرب #الجزائر #مصر #السعودية #العراق #اليمن #سوريا #قطر #الامارات #الكويت #عمان #ليبيا #تركيا #تونس #روسيا #امريكا #الصين #الهند #باكستان #ايران #فلسطين #غزة #بغداد #دمشق #القاهرة #الرياض #مكة #جدة #البحرين #الأردن #الجزيرة #تحقيق #تغطية #مباشرة #البث #الحي #حصري #خاص #رقمي||#aljazeera #news #breaking #coverage #live #livestream #tv #USA #Russia #China #Europe #india #pakistan #turkey #israel #palestine #gaza #iran #syria #iraq #algeria #morocco #egypt #cairo #saudi #UAE",AlJazeera Channel قناة الجزيرة,al jazeera|aljazira|أخبار|الجزيرة|تقرير|سياسة|مباشر|سوريا|إسرائيل|دمشق|الجيش السوري|هجوم صاروخي إسرائيلي|الجولان السوري|الدفاعات الجوية السورية|ريف دمشق|قصف إسرائيلي|قصف إسرائيل|اسرائيل|قصف اسرائيلي|قصف|قصف اسرائيلي على دمشق|القصف الإسرائيلي|قصف مطار دمشق|مطار دمشق|قصف اسرائيلي لمخازن أسلحة إيرانية في غرب دمشق|هجوم اسرائيلي علي دمشق|هجوم إسرائيلي|قصف اسرائيل|قصف دمشق|قصف دمشق اليوم|قصف اسرائيلي في سورية|قصف اسرائيلي على سوريا|قصف مطار دمشق الدولي,25,2022-07-25T00:00:00Z
107,7MlqJzNsJtU,983934,88578,2105,https://i.ytimg.com/vi/7MlqJzNsJtU/default.jpg,2022-07-22T08:14:27Z,UCqTmCuf2W7IMrvYrxFlmufQ,Trishul tattoo kaisa laga #trending,,Mahesh Chavan,Shorts|Shorts video|Youtube|Youtube shorts|Youtube video|Mahesh chavan|Yts|Mahesh chavan shorts|Mahesh chavan video|Trending video|Trending shorts|Trending,24,2022-07-25T00:00:00Z
108,XjKO3R04BCM,225461,2179,27,https://i.ytimg.com/vi/XjKO3R04BCM/default.jpg,2022-07-22T07:25:29Z,UCIvaYmXn910QMdemBG3v1pQ,President Election Result News LIVE: मुर्मू की जीत के मायने | Droupadi Murmu India's 15th President,"President Election Result News LIVE: The NDA`s presidential candidate Droupadi Murmu was officially declared as the 15th President of the country after the conclusion of the counting of votes on Thursday (July 21, 2022). According to the data announced by Secretary General of Rajya Sabha and the Returning Officer for Presidential Election 2022, PC Mody, Murmu received 2,824 votes with a value 6,76,803 while her opponent Yashwant Sinha secured 1,877 votes with a value 3,80,177. It may be noted that a total of 4,809 MPs and MLAs cast their votes in the polling that took place on July 18.|द्रौपदी मुर्मू को राष्ट्रपति चुनाव में बड़ी जीत मिली है. द्रौपदी मुर्मू को 6,76,803 वोट मिले तो वहीं विपक्ष के उम्मीदवार यशवंत सिन्हा ने 3,80,177 वोट हासिल किए.|ओलंपिक गोल्ड मेडलिस्ट नीरज चोपड़ा ने विश्व एथलेटिक्स चैंपियनशिप 2022 (World Athletics Championships 2022) के क्वालिफिकेशन राउंड में अपने पहले प्रयास में 88.39 मीटर की दूरी पर भाला फेंककर प्रतियोगिता के फाइनल में जगह बनाई.|Olympic gold medallist Neeraj Chopra makes the men's javelin throw final with a comfortable 88.39m throw on his first attempt in the qualification round at the World Athletics Championships 2022|#PresidentofIndia #PresidentialElectionResult #DroupadiMurmu #द्रौपदीमुर्मू |About Channel:|ज़ी न्यूज़ देश का सबसे भरोसेमंद हिंदी न्यूज़ चैनल है। जो 24 घंटे लगातार भारत और दुनिया से जुड़ी हर ब्रेकिंग न्यूज़, नवीनतम समाचार, राजनीति, मनोरंजन और खेल से जुड़ी खबरे आपके लिए लेकर आता है। इसलिए बने रहें ज़ी न्यूज़ के साथ और सब्सक्राइब करें | |Zee News is India's most trusted Hindi News Channel with 24 hour coverage. Zee News covers Breaking news, Latest news, Politics, Entertainment and Sports from India & World.|-------------------------------------------------------------------------------------------------------------|You can also visit our website at: http://zeenews.india.com/hindi|Download our mobile app:  https://bit.ly/ZeeNewsApps|Subscribe to our Youtube channel: https://www.youtube.com/c/zeenews/|Watch Live TV : https://zeenews.india…",Zee News,droupadi murmu|draupadi murmu|draupadi murmu news|draupadi murmu president|draupadi murmu live|draupadi murmu today news|draupadi murmu live news|new president of india|new president draupadi murmu|new president draupadi|zee news|zee news live tv|zee live|president draupadi murmu|president of india|president live|president live result 2022|president live voting|president election results|president election 2022|president election results live|pm modi,25,2022-07-25T00:00:00Z
109,Aq4630ilmf0,2743997,58545,5171,https://i.ytimg.com/vi/Aq4630ilmf0/default.jpg,2022-07-22T07:14:02Z,UCMtFAi84ehTSYSE9XoHefig,"Stephen's LIVE Monologue After The Jan. 6th Committee Hearing | Run, Hawley, Run!","Stephen Colbert goes LIVE following the eighth televised hearing of the January 6th Committee, which focused on the former president's inaction as the insurrection took place, and featured footage of Sen. Josh Hawley fleeing the violence. #Colbert #Comedy #Monologue|Subscribe To ""The Late Show"" Channel: http://bit.ly/ColbertYouTube|Watch full episodes of ""The Late Show"": http://bit.ly/1Puei40|Listen to ""The Late Show Pod Show"" podcast: https://link.chtbl.com/Awagtx95?sid=yt|Like ""The Late Show"" on Facebook: http://on.fb.me/1df139Y|Follow ""The Late Show"" on Twitter: http://bit.ly/1dMzZzG|Follow ""The Late Show"" on Instagram: http://bit.ly/29wfREj|Watch The Late Show with Stephen Colbert weeknights at 11:35 PM ET/10:35 PM CT. Only on CBS.|---|The Late Show with Stephen Colbert is the premier late night talk show on CBS, airing at 11:35pm EST, streaming online via Paramount+, and delivered to the International Space Station on a USB drive taped to a weather balloon. Every night, viewers can expect: Comedy, humor, funny moments, witty interviews, celebrities, famous people, movie stars, bits, humorous celebrities doing bits, funny celebs, big group photos of every star from Hollywood, even the reclusive ones, plus also jokes.",The Late Show with Stephen Colbert,The Late Show|Late Show|Stephen Colbert|Steven Colbert|Colbert|celebrity|celeb|celebrities|late night|talk show|comedian|comedy|CBS|joke|jokes|funny|funny video|funny videos|humor|hollywood|famous,24,2022-07-25T00:00:00Z
110,b-Cil05VXbU,179975,1387,641,https://i.ytimg.com/vi/b-Cil05VXbU/default.jpg,2022-07-22T08:20:46Z,UCm7lHFkt2yB_WzL67aruVBQ,Rishi Sunak invokes British icon Margaret Thatcher as he pitches to become next UK PM,"British Indian ex-FM Rishi Sunak stated 'I'm the one to deliver Thatcherite reforms for UK'. Pandemic & Ukraine crisis fallout - Sunak said UK needs Thatcherite post-war reforms. UK is in the grip of a cost of living crisis; a recession feared by some economists. Record decline in living standards, inflation in the UK is at a 40-year high. Ex-FM said, 'I'm a Thatcherite, I'm running as a Thatcherite & will govern as a Thatcherite'.|#RishiSunak #MargaretThatcher #PM #PrimeMinister #UK #England #UnitedKingdom #London #Britain #Recession #Inflation #Pandemic #Ukraine #War #Trends #Trending #Viral #Breaking #News #Watch #Video #Europe",Hindustan Times,rishi sunak,25,2022-07-25T00:00:00Z
111,K5er8yr6iqI,196864,698,233,https://i.ytimg.com/vi/K5er8yr6iqI/default.jpg,2022-07-22T08:40:00Z,UCm7lHFkt2yB_WzL67aruVBQ,"Boston train on fire: Passengers exit from windows, woman jumps into U.S. river | Viral","A subway train operating on the Orange line caught fire atop a bridge over Mystic river in Boston in the US. An emergency evacuation was undertaken and about 200 people had to be evacuated out of the train off the bridge. Several videos on social media, showed thick black smoke billowing from the train. While most escaped through the windows of the subway train, one woman passenger panicked & jumped into the river to save herself. The fire broke out after a section of sheet metal came in contact with the third rail. Meanwhile, the services have been resumed on the Orange line. Watch this video to know more.|#us #boston #train #fire #mysticriver #passengers #emergency #orangeline #subway #subwaytrain",Hindustan Times,,25,2022-07-25T00:00:00Z
112,UuI40QllLtk,55989,527,,https://i.ytimg.com/vi/UuI40QllLtk/default.jpg,2022-07-22T09:30:14Z,UCVgO39Bk5sMo66-6o6Spn6Q,1.6 million Aussie households predicted to be facing mortgage stress | The Business | ABC News,"Digital Finance Analytics' Martin North says up to 45 per cent of households could be facing mortage stress at the moment and the impact of interest rate rises are yet to truly hit bank accounts. Subscribe: http://ab.co/1svxLVE  Read more here: https://ab.co/2WtoBSP|ABC News provides around the clock coverage of news events as they break in Australia and abroad, including the latest coronavirus pandemic updates. It's news when you want it, from Australia's most trusted news organisation.|For more from ABC News, click here: https://ab.co/2kxYCZY|Watch more ABC News content ad-free on iview: https://ab.co/2OB7Mk1|Go deeper on our ABC News In-depth channel: https://ab.co/2lNeBn2|Like ABC News on Facebook: http://facebook.com/abcnews.au|Follow ABC News on Instagram: http://instagram.com/abcnews_au|Follow ABC News on Twitter: http://twitter.com/abcnews|Note: In most cases, our captions are auto-generated.|#ABCNews #ABCNewsAustralia",ABC News (Australia),Australia|abc|abc news|news|Martin North|mortgages|RBA|interest rates|property|housing,25,2022-07-25T00:00:00Z
113,LeCiuU1EkXU,1090992,22001,2002,https://i.ytimg.com/vi/LeCiuU1EkXU/default.jpg,2022-07-22T07:34:56Z,UCMtFAi84ehTSYSE9XoHefig,"This Is ""The Committee Telling Josh Hawley To Go F Himself"" - Chris Hayes","In part two of his conversation with Stephen, Chris Hayes examines why the Jan. 6th Committee showed footage of Senator Josh Hawley fleeing the scene of the violence during the insurrection in the U.S. Capitol. Stick around for more with the host of MSNBC's ""All In with Chris Hayes."" #Colbert #LateShowLIVE #ChrisHayes|Subscribe To ""The Late Show"" Channel: http://bit.ly/ColbertYouTube|Watch full episodes of ""The Late Show"": http://bit.ly/1Puei40|Listen to ""The Late Show Pod Show"" podcast: https://link.chtbl.com/Awagtx95?sid=yt|Like ""The Late Show"" on Facebook: http://on.fb.me/1df139Y|Follow ""The Late Show"" on Twitter: http://bit.ly/1dMzZzG|Follow ""The Late Show"" on Instagram: http://bit.ly/29wfREj|Watch The Late Show with Stephen Colbert weeknights at 11:35 PM ET/10:35 PM CT. Only on CBS.|---|The Late Show with Stephen Colbert is the premier late night talk show on CBS, airing at 11:35pm EST, streaming online via Paramount+, and delivered to the International Space Station on a USB drive taped to a weather balloon. Every night, viewers can expect: Comedy, humor, funny moments, witty interviews, celebrities, famous people, movie stars, bits, humorous celebrities doing bits, funny celebs, big group photos of every star from Hollywood, even the reclusive ones, plus also jokes.",The Late Show with Stephen Colbert,The Late Show|Late Show|Stephen Colbert|Steven Colbert|Colbert|celebrity|celeb|celebrities|late night|talk show|comedian|comedy|CBS|joke|jokes|funny|funny video|funny videos|humor|hollywood|famous,24,2022-07-25T00:00:00Z
114,Tjom9AtmFEE,194608,2275,1385,https://i.ytimg.com/vi/Tjom9AtmFEE/default.jpg,2022-07-22T09:43:55Z,UC3prwMn9aU2z5Y158ZdGyyA,"Russia’s Iskander Missiles Hit Kramatorsk, Nikopol Shelled l Belarus’ “Nuclear War Abyss” Warning","Ukraine officials claim Russian Iskander missiles struck Kramatorsk on July 21, killing one person. According to the Governor of Donetsk, a school and 86 residential buildings were destroyed in the attack. According to the Mayor of Nikopol, Russian troops shelled the city with Multiple Launch Rocket Systems. |Meanwhile, Belarusian President Alexander Lukashenko has called for an agreement to end the war to avoid the “abyss of nuclear war”. Lukashenko warned the West saying ""any further is nuclear war.""|#russiaukrainewar  #russia   #ukraine   #lukashenko   #putin  #nuclear |CRUX is your daily video news guide to the big events that are shaping our world. We track news, geopolitics, diplomacy and defence strategies and explain how they shape national policies. Crux makes sense of global developments, and analyses their impact on daily lives.|Follow CRUX on Instagram (@crux.india): https://bit.ly/3qSFx1K|Follow CRUX on Facebook: https://bit.ly/2Lte7iF|#GetCloserToTheNews with latest headlines on politics, sports and entertainment on news18.com  https://bit.ly/2Y4QccL|Also watch: |Crux Decode: https://bit.ly/3MjzIoG|Crux+ : https://bit.ly/35mm97B|Crux Most Watched: https://bit.ly/3KhJ8iX",CRUX,russia vs ukraine war update|russia ukraine news|russia nuclear threat|russia nuclear war|lukashenko nuclear war threat|lukashenko interview|russia us nuclear war|russia us nuclear war simulation|Kramatorsk attack|russia missile test|russian missile attack|russian missile attack on ukraine|russian missile attack ukraine video|russia iskander missile|russia iskander missile ukraine|russian troop death toll|russian ammunition depot explosion|vladimir putin|putin,25,2022-07-25T00:00:00Z
